loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_fico_range_high,last_fico_range_low,delinq_amnt,pub_rec_bankruptcies,fico_average
6000.0,0,181.97,1,2,0,53000.0,0,1.0,0,15.94,0.0,2.0,7.0,0.0,8187.0,0.388,31.0,759.0,755.0,0.0,0.0,767.0
7000.0,0,224.63,2,2,0,78000.0,1,1.0,0,13.4,0.0,0.0,12.0,0.0,9077.0,0.848,24.0,684.0,680.0,0.0,0.0,697.0
12000.0,1,296.24,5,0,0,250000.0,2,1.0,1,1.42,4.0,5.0,5.0,0.0,427.0,0.237,43.0,604.0,600.0,0.0,0.0,672.0
25000.0,0,882.89,5,9,0,85000.0,1,0.0,0,22.48,0.0,3.0,12.0,0.0,46796.0,0.909,37.0,674.0,670.0,0.0,0.0,687.0
4800.0,0,147.21,1,4,3,60000.0,1,1.0,0,5.08,0.0,0.0,4.0,0.0,6047.0,0.244,17.0,819.0,815.0,0.0,0.0,762.0
10200.0,1,218.54,2,5,0,32500.0,1,1.0,0,5.8,0.0,0.0,2.0,0.0,68973.0,0.3688,9.0,769.0,765.0,0.0,0.0,772.0
25000.0,0,806.57,2,7,3,120000.0,2,1.0,2,6.75,0.0,0.0,4.0,0.0,4200.0,0.101,11.0,799.0,795.0,0.0,0.0,792.0
4000.0,0,136.17,3,3,3,42996.0,1,1.0,2,16.83,3.0,1.0,4.0,0.0,0.0,0.0,13.0,569.0,565.0,0.0,0.0,672.0
15000.0,0,457.49,1,5,3,65000.0,2,1.0,1,16.49,0.0,0.0,13.0,0.0,6248.0,0.094,19.0,804.0,800.0,0.0,0.0,757.0
10000.0,0,303.27,1,3,3,30000.0,0,1.0,0,14.28,0.0,0.0,15.0,0.0,4644.0,0.157,22.0,789.0,785.0,0.0,0.0,762.0
6300.0,0,202.17,2,4,0,60000.0,2,1.0,0,13.0,0.0,3.0,15.0,0.0,11227.0,0.391,47.0,779.0,775.0,0.0,0.0,692.0
5750.0,1,122.15,2,0,0,78000.0,0,1.0,0,15.34,0.0,1.0,15.0,0.0,23562.0,0.4370000000000001,32.0,739.0,735.0,0.0,0.0,732.0
25000.0,0,802.23,2,10,0,83000.0,2,1.0,1,14.08,0.0,1.0,13.0,0.0,1048.0,0.025,44.0,704.0,700.0,0.0,0.0,787.0
10000.0,0,322.63,2,1,0,51000.0,0,1.0,1,3.29,0.0,1.0,8.0,0.0,5804.0,0.109,11.0,754.0,750.0,0.0,0.0,697.0
10000.0,0,308.36,1,2,0,62000.0,0,1.0,2,15.1,1.0,0.0,12.0,0.0,9290.0,0.243,31.0,769.0,765.0,0.0,0.0,717.0
14500.0,1,308.02,2,0,3,38400.0,1,1.0,0,15.44,0.0,1.0,7.0,0.0,8676.0,0.7170000000000001,18.0,804.0,800.0,0.0,0.0,742.0
9200.0,0,308.26,3,2,0,154000.0,2,1.0,0,15.42,0.0,0.0,12.0,0.0,17391.0,0.632,46.0,689.0,685.0,0.0,0.0,677.0
15675.0,0,480.71,1,1,3,63000.0,1,1.0,0,18.76,0.0,2.0,7.0,0.0,4590.0,0.546,21.0,779.0,775.0,0.0,0.0,742.0
10000.0,1,242.92,5,3,0,50000.0,2,1.0,0,15.31,0.0,3.0,9.0,0.0,2055.0,0.316,12.0,759.0,755.0,0.0,0.0,687.0
6500.0,0,198.25,1,4,2,60000.0,0,1.0,0,15.02,0.0,2.0,14.0,0.0,7146.0,0.099,30.0,784.0,780.0,0.0,0.0,742.0
25000.0,0,810.92,2,10,0,85000.0,2,1.0,0,24.56,0.0,2.0,17.0,0.0,25554.0,0.441,52.0,744.0,740.0,0.0,0.0,727.0
15000.0,1,376.27,5,1,3,55404.0,1,1.0,0,14.53,0.0,0.0,7.0,0.0,11744.0,0.7170000000000001,12.0,744.0,740.0,0.0,0.0,692.0
10000.0,0,306.68,1,3,3,83000.0,0,1.0,1,17.05,0.0,0.0,6.0,0.0,10302.0,0.535,11.0,679.0,675.0,0.0,0.0,732.0
4000.0,0,121.31,1,2,0,75000.0,2,1.0,0,10.75,0.0,2.0,13.0,0.0,15294.0,0.329,36.0,789.0,785.0,0.0,0.0,752.0
2000.0,0,61.34,1,2,3,26400.0,1,1.0,0,20.41,0.0,0.0,10.0,0.0,4087.0,0.365,27.0,579.0,575.0,0.0,0.0,732.0
10000.0,0,338.63,3,1,3,54000.0,1,1.0,1,12.47,0.0,1.0,13.0,0.0,13389.0,0.403,13.0,759.0,755.0,0.0,0.0,672.0
6000.0,0,194.62,2,0,3,60000.0,1,1.0,0,19.44,0.0,0.0,6.0,0.0,22420.0,0.74,16.0,719.0,715.0,0.0,0.0,682.0
10000.0,1,214.25,2,10,0,69000.0,0,1.0,0,15.62,0.0,0.0,11.0,0.0,2923.0,0.195,39.0,764.0,760.0,0.0,0.0,732.0
11000.0,0,339.2,1,0,0,126000.0,1,1.0,0,12.27,0.0,0.0,5.0,0.0,14764.0,0.588,14.0,794.0,790.0,0.0,0.0,732.0
24250.0,1,473.47,5,2,2,48000.0,2,1.0,0,16.35,0.0,1.0,7.0,1.0,21969.0,0.935,10.0,519.0,515.0,0.0,1.0,702.0
11000.0,0,333.6,1,3,3,39996.0,0,1.0,0,9.81,0.0,0.0,6.0,0.0,14900.0,0.339,14.0,809.0,805.0,0.0,0.0,762.0
15000.0,0,462.54,1,3,0,98004.0,1,0.0,1,11.66,0.0,1.0,10.0,0.0,601.0,0.177,18.0,599.0,595.0,0.0,0.0,732.0
11500.0,0,354.62,1,5,0,72000.0,1,1.0,0,15.32,0.0,1.0,8.0,0.0,7567.0,0.32299999999999995,17.0,709.0,705.0,0.0,0.0,717.0
12700.0,1,288.84,3,7,0,74800.0,0,1.0,0,17.9,0.0,2.0,8.0,0.0,12432.0,0.907,24.0,784.0,780.0,0.0,0.0,717.0
25000.0,1,637.15,6,10,0,110000.0,2,1.0,0,17.96,0.0,0.0,7.0,0.0,57787.0,0.978,23.0,714.0,710.0,0.0,0.0,702.0
12000.0,0,385.07,2,10,0,99750.0,0,1.0,0,7.29,0.0,1.0,6.0,0.0,18702.0,0.68,18.0,759.0,755.0,0.0,0.0,707.0
10000.0,0,345.83,4,7,0,78652.0,0,1.0,0,23.07,0.0,0.0,12.0,1.0,4780.0,0.8540000000000001,22.0,559.0,555.0,0.0,1.0,662.0
10800.0,0,329.39,1,0,3,45000.0,0,1.0,0,1.81,0.0,0.0,4.0,0.0,3072.0,0.108,8.0,779.0,775.0,0.0,0.0,787.0
7750.0,0,250.04,2,2,0,36000.0,2,0.0,1,18.7,0.0,1.0,13.0,0.0,13562.0,0.36,29.0,519.0,515.0,0.0,0.0,697.0
2600.0,0,82.99,2,2,3,37000.0,1,1.0,0,9.73,0.0,0.0,8.0,0.0,2214.0,0.33,8.0,674.0,670.0,0.0,0.0,707.0
25000.0,1,587.69,4,10,0,115000.0,2,1.0,0,16.77,0.0,2.0,14.0,0.0,53282.0,0.82,45.0,734.0,730.0,0.0,0.0,717.0
6000.0,0,181.97,1,6,0,51000.0,0,1.0,0,1.37,0.0,1.0,6.0,0.0,1926.0,0.116,10.0,729.0,725.0,0.0,0.0,762.0
25000.0,1,568.58,3,0,0,140000.0,2,1.0,0,6.47,0.0,0.0,16.0,0.0,19244.0,0.202,40.0,769.0,765.0,0.0,0.0,767.0
10000.0,1,210.61,2,10,0,111000.0,1,1.0,0,13.82,0.0,3.0,11.0,0.0,13607.0,0.281,37.0,809.0,805.0,0.0,0.0,747.0
8000.0,1,169.94,2,6,0,75000.0,1,1.0,1,4.99,1.0,1.0,8.0,0.0,2009.0,0.126,21.0,764.0,760.0,0.0,0.0,727.0
20000.0,1,453.75,5,1,3,73000.0,1,1.0,0,15.34,0.0,0.0,5.0,0.0,11582.0,0.877,7.0,674.0,670.0,0.0,0.0,692.0
3000.0,0,99.98,3,7,3,55000.0,1,0.0,1,18.26,2.0,3.0,8.0,0.0,1343.0,0.236,29.0,549.0,545.0,0.0,0.0,677.0
4200.0,0,142.98,3,0,0,31000.0,2,1.0,0,21.41,0.0,0.0,5.0,0.0,3118.0,0.945,19.0,689.0,685.0,0.0,0.0,672.0
12000.0,0,365.99,1,4,2,81000.0,1,1.0,0,13.5,0.0,1.0,7.0,0.0,76104.0,0.599,34.0,714.0,710.0,0.0,0.0,747.0
4600.0,1,113.56,5,4,3,20000.0,2,1.0,1,7.92,0.0,0.0,2.0,0.0,2210.0,0.961,6.0,594.0,590.0,0.0,0.0,692.0
12000.0,0,412.82,4,10,2,81000.0,0,1.0,0,16.03,0.0,1.0,14.0,0.0,10559.0,0.565,49.0,654.0,650.0,0.0,0.0,662.0
15000.0,0,462.54,1,8,0,62500.0,0,1.0,1,2.5,0.0,1.0,7.0,0.0,5526.0,0.4320000000000001,12.0,654.0,650.0,0.0,0.0,727.0
24000.0,0,765.99,2,6,3,105000.0,1,1.0,0,15.59,0.0,0.0,13.0,0.0,32520.0,0.797,38.0,739.0,735.0,0.0,0.0,712.0
15800.0,0,537.87,3,10,0,36000.0,1,1.0,1,15.1,1.0,2.0,6.0,0.0,6403.0,0.05,7.0,714.0,710.0,0.0,0.0,687.0
3100.0,0,104.98,3,0,3,31200.0,2,1.0,0,24.85,1.0,1.0,5.0,0.0,2814.0,0.782,11.0,729.0,725.0,0.0,0.0,672.0
14400.0,1,341.3,4,4,3,84996.0,2,1.0,2,22.07,0.0,0.0,5.0,0.0,4604.0,0.94,19.0,679.0,675.0,0.0,0.0,702.0
12000.0,1,250.56,2,7,3,35000.0,0,1.0,0,3.63,0.0,0.0,6.0,0.0,5245.0,0.14400000000000002,9.0,774.0,770.0,0.0,0.0,762.0
2100.0,0,72.63,4,0,3,14400.0,0,1.0,0,18.75,0.0,2.0,6.0,0.0,6224.0,0.853,7.0,639.0,635.0,0.0,0.0,667.0
3500.0,0,117.9,3,10,0,176600.0,2,1.0,0,10.96,0.0,1.0,18.0,0.0,32725.0,0.779,62.0,689.0,685.0,0.0,0.0,672.0
5500.0,0,168.67,1,5,3,50000.0,1,1.0,0,22.27,0.0,0.0,14.0,0.0,24683.0,0.434,30.0,574.0,570.0,0.0,0.0,727.0
7000.0,0,213.5,1,6,3,50400.0,0,1.0,0,15.45,0.0,3.0,10.0,0.0,2345.0,0.149,17.0,754.0,750.0,0.0,0.0,737.0
10000.0,0,305.0,1,5,3,85000.0,0,1.0,1,15.39,0.0,0.0,4.0,0.0,1811.0,0.091,36.0,784.0,780.0,0.0,0.0,782.0
10000.0,0,320.9,2,5,3,80004.0,2,1.0,2,10.59,0.0,1.0,7.0,0.0,2716.0,0.674,19.0,769.0,765.0,0.0,0.0,702.0
16000.0,1,388.67,5,3,0,75000.0,2,1.0,2,16.4,0.0,0.0,8.0,0.0,12409.0,0.852,34.0,604.0,600.0,0.0,0.0,692.0
20000.0,0,616.72,1,5,3,110000.0,2,1.0,0,12.65,0.0,0.0,12.0,0.0,30199.0,0.445,22.0,739.0,735.0,0.0,0.0,742.0
12000.0,0,387.15,2,4,0,48000.0,0,1.0,0,9.25,0.0,1.0,8.0,1.0,12250.0,0.5489999999999999,29.0,734.0,730.0,0.0,1.0,702.0
18200.0,0,577.74,2,4,3,36000.0,2,1.0,0,22.03,0.0,1.0,3.0,0.0,12733.0,0.486,13.0,699.0,695.0,0.0,0.0,772.0
7000.0,0,239.55,4,4,0,61240.0,0,1.0,0,13.38,1.0,1.0,11.0,0.0,13024.0,0.863,20.0,714.0,710.0,0.0,0.0,667.0
7000.0,0,223.42,2,4,0,50000.0,0,1.0,0,14.76,0.0,0.0,11.0,0.0,19145.0,0.466,21.0,739.0,735.0,0.0,0.0,702.0
9000.0,1,192.83,2,10,0,85000.0,1,0.0,0,20.34,0.0,1.0,18.0,0.0,49358.0,0.626,36.0,669.0,665.0,0.0,0.0,717.0
1200.0,1,27.07,3,2,3,45530.0,0,1.0,1,4.56,0.0,0.0,7.0,0.0,2134.0,0.711,18.0,734.0,730.0,0.0,0.0,702.0
20000.0,0,613.35,1,1,3,120000.0,2,1.0,0,15.31,0.0,0.0,8.0,0.0,25290.0,0.409,16.0,794.0,790.0,0.0,0.0,767.0
10000.0,1,244.89,5,0,3,65004.0,2,1.0,0,11.54,1.0,1.0,7.0,0.0,2971.0,0.407,15.0,674.0,670.0,0.0,0.0,677.0
5000.0,0,169.32,3,3,2,50000.0,1,1.0,0,19.08,0.0,0.0,17.0,0.0,10305.0,0.418,18.0,699.0,695.0,0.0,0.0,672.0
15000.0,0,476.16,2,5,0,43000.0,2,1.0,0,13.59,0.0,2.0,12.0,0.0,46043.0,0.782,27.0,629.0,625.0,0.0,0.0,717.0
25000.0,1,673.11,7,2,3,80000.0,2,1.0,0,21.7,1.0,0.0,10.0,0.0,10510.0,0.735,19.0,734.0,730.0,0.0,0.0,667.0
6000.0,0,202.11,3,10,3,54000.0,2,1.0,1,11.93,0.0,0.0,11.0,0.0,9468.0,0.504,15.0,699.0,695.0,0.0,0.0,677.0
25000.0,1,617.16,5,10,0,140000.0,2,1.0,0,9.93,0.0,0.0,17.0,0.0,71802.0,0.815,28.0,689.0,685.0,0.0,0.0,707.0
6000.0,0,190.47,2,1,3,46500.0,2,1.0,0,13.94,0.0,3.0,4.0,0.0,4945.0,0.8240000000000001,7.0,704.0,700.0,0.0,0.0,722.0
3600.0,0,119.97,3,0,3,40000.0,1,1.0,0,7.32,0.0,3.0,10.0,0.0,8397.0,0.525,16.0,684.0,680.0,0.0,0.0,677.0
13800.0,0,425.54,1,4,0,43000.0,1,1.0,0,11.16,0.0,2.0,5.0,0.0,39036.0,0.818,14.0,699.0,695.0,0.0,0.0,737.0
6000.0,0,181.97,1,5,3,29496.0,0,1.0,0,21.52,0.0,0.0,9.0,0.0,4256.0,0.284,14.0,509.0,505.0,0.0,0.0,747.0
7500.0,0,255.32,3,8,0,110000.0,2,1.0,0,8.39,1.0,1.0,11.0,0.0,3600.0,0.221,25.0,679.0,675.0,0.0,0.0,662.0
23000.0,1,518.75,3,7,3,42132.0,2,1.0,0,12.87,0.0,0.0,8.0,0.0,19862.0,0.402,15.0,634.0,630.0,0.0,0.0,722.0
6000.0,0,203.18,3,8,2,88000.0,1,1.0,0,3.95,0.0,3.0,11.0,1.0,10731.0,0.55,28.0,574.0,570.0,0.0,1.0,662.0
2500.0,0,84.22,3,1,3,57000.0,1,1.0,0,3.52,0.0,0.0,5.0,0.0,7071.0,0.804,10.0,639.0,635.0,0.0,0.0,687.0
20000.0,1,428.5,2,10,0,85000.0,2,1.0,0,3.02,0.0,0.0,4.0,0.0,8740.0,0.226,17.0,624.0,620.0,0.0,0.0,777.0
25000.0,1,587.69,4,10,3,110004.0,2,1.0,0,12.45,0.0,1.0,6.0,0.0,39016.0,0.929,27.0,589.0,585.0,0.0,0.0,737.0
2600.0,0,82.99,2,2,0,72000.0,1,1.0,0,22.95,0.0,0.0,13.0,0.0,23161.0,0.836,53.0,809.0,805.0,0.0,0.0,707.0
1500.0,0,50.53,3,4,3,30132.0,0,1.0,1,10.04,0.0,0.0,5.0,0.0,9713.0,0.981,10.0,699.0,695.0,0.0,0.0,727.0
25000.0,1,592.52,4,10,3,109000.0,2,0.0,1,13.9,0.0,5.0,11.0,0.0,6390.0,0.415,39.0,529.0,525.0,0.0,0.0,732.0
4500.0,0,145.19,2,3,0,38000.0,2,0.0,0,14.46,0.0,4.0,4.0,0.0,0.0,0.0,12.0,609.0,605.0,0.0,0.0,717.0
8000.0,1,184.99,3,10,0,50000.0,1,1.0,0,20.28,0.0,3.0,8.0,0.0,4275.0,0.46,13.0,604.0,600.0,0.0,0.0,687.0
10000.0,1,235.08,4,10,0,140000.0,2,0.0,0,23.06,0.0,6.0,10.0,0.0,97653.0,0.929,26.0,664.0,660.0,0.0,0.0,712.0
2000.0,0,67.02,3,9,0,60000.0,0,1.0,2,19.7,0.0,0.0,5.0,0.0,28428.0,0.897,14.0,724.0,720.0,0.0,0.0,687.0
21250.0,0,655.27,1,10,3,51060.0,2,1.0,0,24.56,0.0,0.0,5.0,0.0,31017.0,0.423,10.0,814.0,810.0,0.0,0.0,752.0
12000.0,0,387.15,2,6,3,58260.0,0,0.0,0,8.24,0.0,2.0,8.0,0.0,13669.0,0.333,46.0,669.0,665.0,0.0,0.0,702.0
15000.0,1,397.66,7,3,0,65000.0,2,1.0,0,19.42,0.0,2.0,16.0,0.0,7231.0,0.871,30.0,674.0,670.0,0.0,0.0,667.0
10000.0,0,338.63,3,0,3,70000.0,2,1.0,0,5.06,0.0,3.0,6.0,0.0,6577.0,0.514,15.0,609.0,605.0,0.0,0.0,672.0
15000.0,0,460.01,1,3,0,150000.0,2,1.0,0,11.01,0.0,1.0,7.0,0.0,20234.0,0.5489999999999999,24.0,524.0,520.0,0.0,0.0,742.0
4000.0,1,92.5,3,3,0,36000.0,0,0.0,2,21.27,1.0,0.0,12.0,0.0,13824.0,0.698,31.0,669.0,665.0,0.0,0.0,682.0
12000.0,0,387.15,2,0,3,93000.0,0,1.0,0,9.73,0.0,0.0,9.0,0.0,9007.0,0.883,15.0,699.0,695.0,0.0,0.0,712.0
2000.0,0,67.02,3,0,3,33000.0,1,0.0,0,4.55,0.0,0.0,8.0,0.0,4959.0,0.6459999999999999,26.0,664.0,660.0,0.0,0.0,672.0
5000.0,0,158.72,2,6,3,304800.0,1,0.0,0,1.63,0.0,0.0,7.0,0.0,5285.0,0.468,8.0,624.0,620.0,0.0,0.0,712.0
16000.0,1,417.61,6,8,0,88000.0,1,1.0,1,14.66,1.0,2.0,9.0,1.0,27773.0,0.974,35.0,699.0,695.0,0.0,1.0,672.0
15000.0,0,481.34,2,2,3,29040.0,2,1.0,1,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,699.0,695.0,0.0,0.0,742.0
22000.0,0,670.98,1,9,0,90996.0,2,1.0,0,17.46,0.0,1.0,12.0,0.0,17888.0,0.32299999999999995,30.0,799.0,795.0,0.0,0.0,792.0
25000.0,0,806.57,2,0,0,140000.0,2,1.0,1,2.87,0.0,0.0,9.0,0.0,6118.0,0.162,16.0,799.0,795.0,0.0,0.0,742.0
5000.0,0,158.72,2,2,3,72467.0,1,1.0,1,15.27,1.0,0.0,11.0,0.0,2006.0,0.191,24.0,759.0,755.0,0.0,0.0,707.0
10000.0,0,322.63,2,4,0,73524.0,1,0.0,2,12.01,0.0,1.0,11.0,0.0,17410.0,0.916,28.0,579.0,575.0,0.0,0.0,707.0
4800.0,0,155.7,2,5,0,37000.0,0,1.0,0,5.9,1.0,0.0,9.0,0.0,3731.0,0.504,9.0,644.0,640.0,0.0,0.0,682.0
4000.0,0,138.33,4,5,3,67200.0,1,1.0,1,22.09,0.0,1.0,8.0,0.0,7900.0,0.987,31.0,584.0,580.0,0.0,0.0,682.0
20000.0,1,447.22,3,1,0,88000.0,0,1.0,0,14.97,0.0,0.0,9.0,0.0,19980.0,0.392,23.0,709.0,705.0,0.0,0.0,727.0
12400.0,0,400.06,2,4,0,80000.0,2,1.0,0,17.13,0.0,2.0,10.0,0.0,15767.0,0.633,23.0,769.0,765.0,0.0,0.0,702.0
1500.0,1,33.84,3,9,3,60000.0,0,1.0,1,16.56,1.0,2.0,9.0,0.0,11776.0,0.812,32.0,0.0,0.0,0.0,0.0,702.0
15000.0,1,373.28,5,1,2,45000.0,2,1.0,0,21.68,0.0,0.0,13.0,0.0,12231.0,0.953,21.0,704.0,700.0,0.0,0.0,697.0
8400.0,1,202.36,4,10,2,65000.0,2,1.0,0,6.39,1.0,1.0,6.0,0.0,474.0,0.395,21.0,634.0,630.0,0.0,0.0,667.0
15000.0,1,388.37,6,4,0,78000.0,2,1.0,0,6.83,0.0,1.0,25.0,0.0,12016.0,0.35,51.0,714.0,710.0,0.0,0.0,692.0
9000.0,1,201.25,3,10,0,74100.0,2,0.0,1,24.89,0.0,2.0,7.0,1.0,1428.0,0.404,19.0,644.0,640.0,0.0,1.0,717.0
15000.0,0,460.01,1,10,0,126000.0,2,0.0,0,6.26,0.0,3.0,10.0,0.0,13988.0,0.584,46.0,624.0,620.0,0.0,0.0,737.0
5000.0,0,153.34,1,4,0,33316.0,1,1.0,0,12.03,0.0,1.0,5.0,0.0,0.0,0.0,29.0,669.0,665.0,0.0,0.0,747.0
2000.0,0,67.02,3,10,0,30000.0,2,1.0,2,0.4,0.0,2.0,3.0,1.0,228.0,0.38,3.0,634.0,630.0,0.0,0.0,697.0
7000.0,0,222.21,2,4,3,55000.0,0,1.0,0,7.61,0.0,1.0,6.0,0.0,8869.0,0.613,21.0,694.0,690.0,0.0,0.0,712.0
12000.0,1,308.26,6,10,0,113000.0,0,1.0,0,15.99,0.0,3.0,13.0,0.0,23872.0,0.986,50.0,674.0,670.0,0.0,0.0,672.0
8500.0,0,259.25,1,0,3,23000.0,0,0.0,0,22.9,0.0,2.0,9.0,0.0,9908.0,0.4370000000000001,44.0,674.0,670.0,0.0,0.0,742.0
13200.0,0,439.89,3,4,3,76000.0,2,1.0,0,20.34,0.0,1.0,11.0,0.0,11224.0,0.361,17.0,674.0,670.0,0.0,0.0,692.0
1925.0,0,58.72,1,4,3,42000.0,0,1.0,0,9.17,0.0,0.0,4.0,0.0,14139.0,0.267,20.0,794.0,790.0,0.0,0.0,772.0
15000.0,0,462.54,1,0,3,40000.0,1,1.0,0,24.51,0.0,2.0,13.0,0.0,8865.0,0.258,27.0,744.0,740.0,0.0,0.0,732.0
25000.0,1,563.85,3,1,0,140000.0,0,1.0,1,12.99,0.0,3.0,11.0,0.0,39010.0,0.379,33.0,764.0,760.0,0.0,0.0,777.0
1200.0,1,25.28,2,6,0,140000.0,0,1.0,0,11.95,0.0,0.0,13.0,0.0,2523.0,0.245,25.0,624.0,620.0,0.0,0.0,737.0
15600.0,0,475.79,1,0,0,110000.0,1,1.0,0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,31.0,824.0,820.0,0.0,0.0,787.0
12250.0,1,278.6,3,5,0,55500.0,0,1.0,1,10.01,0.0,2.0,6.0,0.0,415.0,0.29600000000000004,19.0,734.0,730.0,0.0,0.0,707.0
5250.0,0,159.22,1,10,2,78000.0,1,1.0,1,16.29,0.0,0.0,6.0,0.0,7151.0,0.196,22.0,819.0,815.0,0.0,0.0,762.0
12000.0,1,277.49,3,7,0,68004.0,0,1.0,0,19.55,0.0,1.0,11.0,0.0,7661.0,0.416,24.0,799.0,795.0,0.0,0.0,697.0
15000.0,0,462.54,1,0,0,63000.0,1,1.0,0,13.92,0.0,0.0,9.0,0.0,16637.0,0.574,20.0,769.0,765.0,0.0,0.0,727.0
9000.0,0,271.44,1,10,0,95000.0,2,1.0,0,2.06,0.0,1.0,12.0,0.0,4240.0,0.094,29.0,814.0,810.0,0.0,0.0,782.0
15000.0,0,526.99,5,2,0,105000.0,1,1.0,0,11.3,2.0,0.0,10.0,0.0,19345.0,0.8959999999999999,35.0,499.0,0.0,0.0,0.0,682.0
1600.0,0,54.76,4,5,3,42000.0,0,1.0,2,18.17,0.0,2.0,4.0,0.0,3187.0,0.277,6.0,674.0,670.0,0.0,0.0,667.0
9000.0,0,277.53,1,6,0,60000.0,0,1.0,1,21.72,0.0,4.0,13.0,0.0,5283.0,0.098,33.0,779.0,775.0,0.0,0.0,732.0
20000.0,1,513.77,6,6,0,105000.0,2,1.0,0,17.25,0.0,2.0,21.0,0.0,28979.0,0.7979999999999999,29.0,629.0,625.0,0.0,0.0,672.0
6000.0,0,205.33,4,2,3,55000.0,0,1.0,0,14.77,0.0,2.0,9.0,0.0,9713.0,0.39,15.0,709.0,705.0,0.0,0.0,677.0
24000.0,0,892.3,7,2,3,147000.0,1,1.0,0,11.53,0.0,1.0,28.0,0.0,26120.0,0.8909999999999999,37.0,664.0,660.0,0.0,0.0,687.0
5400.0,0,179.96,3,0,3,21600.0,2,1.0,0,14.17,0.0,0.0,9.0,0.0,5142.0,0.627,13.0,719.0,715.0,0.0,0.0,682.0
10000.0,0,308.36,1,0,3,44000.0,0,1.0,0,23.15,0.0,5.0,9.0,0.0,98.0,0.011,26.0,754.0,750.0,0.0,0.0,757.0
11500.0,0,354.62,1,10,0,50000.0,1,1.0,0,5.78,0.0,0.0,14.0,0.0,7770.0,0.307,40.0,799.0,795.0,0.0,0.0,717.0
16750.0,0,573.21,4,4,3,39996.0,1,1.0,0,20.55,0.0,0.0,4.0,0.0,21035.0,0.884,13.0,724.0,720.0,0.0,0.0,702.0
5000.0,0,167.54,3,3,0,60000.0,0,0.0,0,20.24,0.0,2.0,18.0,1.0,12837.0,0.737,26.0,514.0,510.0,0.0,1.0,672.0
25000.0,0,806.57,2,2,3,90000.0,1,1.0,0,8.96,0.0,1.0,10.0,0.0,19207.0,0.5,29.0,754.0,750.0,0.0,0.0,742.0
10750.0,0,327.87,1,4,0,80000.0,2,1.0,0,15.94,0.0,1.0,10.0,0.0,18155.0,0.341,27.0,699.0,695.0,0.0,0.0,737.0
5100.0,1,109.27,2,5,0,68000.0,1,1.0,0,8.89,0.0,0.0,14.0,0.0,4847.0,0.173,22.0,759.0,755.0,0.0,0.0,722.0
15000.0,0,457.49,1,4,3,60000.0,2,1.0,1,1.72,0.0,1.0,8.0,0.0,5106.0,0.085,21.0,689.0,685.0,0.0,0.0,762.0
10000.0,0,333.25,3,1,3,45000.0,1,1.0,0,5.89,0.0,0.0,6.0,0.0,1681.0,0.84,7.0,709.0,705.0,0.0,0.0,682.0
11200.0,1,233.86,2,10,0,98400.0,0,1.0,0,8.67,0.0,1.0,9.0,0.0,32897.0,0.029,17.0,809.0,805.0,0.0,0.0,807.0
7000.0,0,237.04,3,5,2,34000.0,0,1.0,0,24.74,0.0,0.0,18.0,0.0,8077.0,0.335,25.0,644.0,640.0,0.0,0.0,672.0
15000.0,0,518.74,4,10,3,88000.0,1,1.0,0,17.32,1.0,2.0,3.0,0.0,0.0,0.0485,22.0,784.0,780.0,0.0,0.0,702.0
22000.0,0,752.87,4,1,2,60000.0,1,1.0,1,9.06,0.0,0.0,20.0,0.0,8097.0,0.229,27.0,639.0,635.0,0.0,0.0,697.0
10000.0,0,320.9,2,1,3,60000.0,0,1.0,0,13.54,0.0,3.0,12.0,0.0,21482.0,0.506,22.0,734.0,730.0,0.0,0.0,702.0
4800.0,0,147.21,1,0,3,20400.0,1,1.0,0,10.94,0.0,0.0,7.0,0.0,466.0,0.101,12.0,599.0,595.0,0.0,0.0,722.0
6400.0,0,196.28,1,2,3,76644.0,2,1.0,0,19.41,0.0,0.0,10.0,0.0,5524.0,0.34700000000000003,33.0,694.0,690.0,0.0,0.0,722.0
8000.0,0,272.34,3,10,0,55000.0,1,1.0,0,12.92,2.0,0.0,15.0,0.0,14353.0,0.705,21.0,664.0,660.0,0.0,0.0,667.0
20000.0,0,713.66,5,2,3,111855.0,2,1.0,0,8.51,0.0,1.0,4.0,0.0,19156.0,0.978,10.0,784.0,780.0,0.0,0.0,687.0
5000.0,0,170.21,3,0,3,30000.0,1,1.0,1,7.24,0.0,0.0,4.0,0.0,6265.0,0.755,4.0,654.0,650.0,0.0,0.0,692.0
3125.0,0,104.71,3,3,3,20400.0,1,1.0,0,20.53,0.0,0.0,5.0,0.0,2788.0,0.774,6.0,709.0,705.0,0.0,0.0,687.0
25000.0,1,627.11,5,4,3,117000.0,2,1.0,2,7.61,0.0,0.0,5.0,0.0,14384.0,0.7020000000000001,28.0,734.0,730.0,0.0,0.0,692.0
21000.0,0,473.81,1,3,3,40000.0,2,1.0,0,0.69,0.0,0.0,8.0,0.0,782.0,0.03,9.0,654.0,650.0,0.0,0.0,792.0
15000.0,0,462.54,1,5,3,48000.0,1,1.0,0,9.7,0.0,0.0,4.0,0.0,13717.0,0.378,21.0,759.0,755.0,0.0,0.0,757.0
